BADGE,CURRENT_TRANSFORMER,RECOMMENDED_TRANSFORMER,CLUSTER,CLUSTER_SIZE,MAPPED_PEERS,CURRENT_VOTES,MAJORITY_VOTES,MAJORITY_SHARE,CONFIDENCE_GAP,PEER_STABILITY,PEERS_CONSIDERED,TIMES_RECOMMENDED,BADGE_N_RUNS,RECOMMENDATION_STABILITY,BADGE_SPID,BADGE_ADDRESS,BADGE_CITY,GIS_BADGE_LAT,GIS_BADGE_LON,BADGE_FEEDERID,BADGE_POINT_X,BADGE_POINT_Y,MODEL_BADGE_LAT,MODEL_BADGE_LON,MODEL_VS_GIS_LATLON_DISTANCE_M,LATLON_DISCREPANCY,CURRENT_TX_STRUCTNO,CURRENT_TX_LID,CURRENT_TX_FEEDERID,CURRENT_TX_SUBTYPE,CURRENT_TX_VAULTCD,CURRENT_TX_LAT,CURRENT_TX_LON,CURRENT_TX_KVA,RECOMMENDED_TX_STRUCTNO,RECOMMENDED_TX_LID,RECOMMENDED_TX_FEEDERID,RECOMMENDED_TX_SUBTYPE,RECOMMENDED_TX_VAULTCD,RECOMMENDED_TX_LAT,RECOMMENDED_TX_LON,RECOMMENDED_TX_KVA,DISTANCE_BADGE_TO_CURRENT_M,DISTANCE_BADGE_TO_RECOMMENDED_M,RECOMMENDATION_TYPE
1163998,13000,13028,27715,7,7,1,6,0.8571,0.7143,1.0,6,3,3,1.0,3632897342,2910 SAGE ST BLDG 6,COLO SPGS,38.87448583,-104.8391913,12FT-3,-104.8391913,38.87448583,38.874437,-104.838901,25.7,False,UG3980,UG003980,12FT-3,UG Transformer Bank,AMV-5,38.87451331,-104.8391184,25,UG3982,UG003982,12FT-3,UG Transformer Bank,AMV-7,38.87420501,-104.8392137,25,7.0,31.3,same_feeder_ambiguous
1205608,1420,1418,27940,7,7,1,6,0.8571,0.7143,1.0,6,3,3,1.0,5188176221,"2511 COOPER AVE, CV",COLO SPGS,38.86840155,-104.8349153,12FT-4,-104.8349153,38.86840155,38.868191,-104.834767,26.7,False,OH2050,OH002050,12FT-4,OH Transformer Bank,,38.8683161,-104.8344458,25,OH2048,OH002048,12FT-4,OH Transformer Bank,,38.86837819,-104.8353601,25,41.7,38.6,same_feeder_ambiguous
1125885,1854,1835,28086,7,7,1,6,0.8571,0.7143,1.0,6,3,3,1.0,2873247043,1903 EL PARQUE ST,COLO SPGS,38.86096155,-104.8268149,12FT-2,-104.8268149,38.86096155,38.861,-104.8268,4.5,False,OH2424,OH002424,12FT-2,OH Transformer Bank,,38.86063642,-104.8265828,15,OH2959,OH002959,12FT-2,OH Transformer Bank,,38.86102569,-104.8264513,25,41.4,32.3,same_feeder_ambiguous
1305079,22092,5965,28490,7,7,1,6,0.8571,0.7143,1.0,6,3,3,1.0,2337960298,9220 DUNHILL CT,COLO SPGS,38.96549368,-104.7811741,12KC-11,-104.7811741,38.96549368,38.965542,-104.781225,6.9,False,PD10322,PD010322,12KC-11,UG Transformer Bank,RSFD-107,38.96532681,-104.7809108,15,PD10324,PD010324,12KC-11,UG Transformer Bank,RSFD-108,38.96577293,-104.7809832,50,29.4,35.2,same_feeder_ambiguous
1286232,20421,20440,28713,7,7,1,6,0.8571,0.7143,1.0,6,3,3,1.0,8743284228,"3702 W COLORADO AVE, HOUSE",COLO SPGS,38.85691784,-104.885083,13FV-1,-104.885083,38.85691784,38.856881,-104.88506,4.6,False,OH31396,OH031396,13FV-1,OH Transformer Bank,,38.85747456,-104.8849933,167.5,OH31392,OH031392,13FV-1,OH Transformer Bank,,38.85703833,-104.8842863,37.5,62.4,70.3,same_feeder_ambiguous
1299493,26924,17897,28787,7,7,1,6,0.8571,0.7143,1.0,6,3,3,1.0,2920247497,3003 SPRINGMEADOW DR,COLO SPGS,38.791001,-104.8289412,13SG-2,-104.8289412,38.791001,38.791004,-104.828922,1.7,False,UG19990,UG019990,13SG-2,UG Transformer Bank,RBR-1,38.790711,-104.8285973,25,UG16294,UG016294,13SG-2,UG Transformer Bank,RBMS-1,38.79042108,-104.8266938,25,43.9,205.2,same_feeder_ambiguous
1127791,396123,1925,28804,7,7,1,6,0.8571,0.7143,1.0,6,3,3,1.0,2495204717,3334 W BIJOU ST,COLO SPGS,38.85932896,-104.8759996,13FV-1,-104.8759996,38.85932896,38.859359,-104.875987,3.5,False,OH29925,OH029925,13FV-1,OH Transformer Bank,,38.85948891,-104.8757085,15,OH29927,OH029927,13FV-1,OH Transformer Bank,,38.85993116,-104.8764354,25,30.8,76.9,same_feeder_ambiguous
1286627,22622,22618,29035,7,7,1,6,0.8571,0.7143,1.0,6,3,3,1.0,9361682626,7960 ORCHARD PATH RD,COLO SPGS,38.94258643,-104.8669123,12OV-1,-104.8669123,38.94258643,38.942611,-104.866859,5.4,False,PD10445,PD010445,12OV-1,UG Transformer Bank,RRLP-9,38.94283555,-104.8658813,25,PD10449,PD010449,12OV-1,UG Transformer Bank,RRLP-10,38.94310801,-104.8672765,25,93.4,66.0,same_feeder_ambiguous
1270836,9255,104285,29095,7,7,1,6,0.8571,0.7143,1.0,6,3,3,1.0,2280206415,2985 ROCHE DR S,COLO SPGS,38.91685947,-104.7720334,13CW-4,-104.7720334,38.91685947,38.916886,-104.772019,3.2,False,UG3845,UG003845,13CW-4,UG Transformer Bank,RVW-191,38.91691998,-104.7713263,25,UG3841,UG003841,13CW-4,UG Transformer Bank,RVW-179,38.91641203,-104.7724971,25,61.5,63.9,same_feeder_ambiguous
1229664,11157,11197,29315,7,7,1,6,0.8571,0.7143,1.0,6,3,3,1.0,9823062010,5314 CRACKER BARREL CIR,COLO SPGS,38.89409055,-104.7279587,12AP-2,-104.7279587,38.89409055,38.8941,-104.727951,1.2,False,UG9525,UG009525,12AP-2,UG Transformer Bank,RTHS-76,38.89436351,-104.7286567,15,UG9524,UG009524,12AP-2,UG Transformer Bank,RTHS-77,38.89358792,-104.7274285,15,67.6,72.3,same_feeder_ambiguous
1189254,4006,4018,29394,7,7,1,6,0.8571,0.7143,1.0,6,3,3,1.0,9105903953,229 E MILL ST,COLO SPGS,38.81923884,-104.8211848,12SF-16,-104.8211848,38.81923884,38.819263,-104.821174,2.8,False,OH26952,OH026952,12SF-16,OH Transformer Bank,,38.81932685,-104.8207454,25,OH26978,OH026978,12SF-16,OH Transformer Bank,,38.81902557,-104.8214195,25,39.3,31.2,same_feeder_ambiguous
1143839,25824,25865,29511,7,7,1,6,0.8571,0.7143,1.0,6,3,3,1.0,1344235811,1111 LEHMBERG BLVD,COLO SPGS,38.84811678,-104.7313979,13PV-3,-104.7313979,38.84811678,38.84811,-104.731388,1.1,False,UG5091,UG005091,13PV-3,UG Transformer Bank,RRH5-28,38.84849642,-104.7309051,25,UG5092,UG005092,13PV-3,UG Transformer Bank,RRH5-29,38.84768365,-104.7313152,25,60.0,48.7,same_feeder_ambiguous
1217928,11574,11631,29524,7,7,1,6,0.8571,0.7143,1.0,6,3,3,1.0,826663498,4793 ARTISTIC CIR,COLO SPGS,38.88897947,-104.7391191,13RI-4,-104.7391191,38.88897947,38.88864,-104.73909,37.8,False,UG8449,UG008449,13RI-4,UG Transformer Bank,RHHS-8,38.88911307,-104.7391426,25,UG8447,UG008447,13RI-4,UG Transformer Bank,RHHS-7,38.88836952,-104.7392659,25,15.0,69.0,same_feeder_ambiguous
1132028,19573,27442,29807,7,7,1,6,0.8571,0.7143,1.0,6,3,3,1.0,3147249405,"6291 FARTHING DR, PHONE EQUIP",COLO SPGS,38.75627596,-104.8150314,12JL-1,-104.8150314,38.75627596,38.756238,-104.815008,4.7,False,PD12413,PD012413,12JL-1,UG Transformer Bank,RRBG-13,38.75566486,-104.8148545,25,PD11784,PD011784,12JL-1,UG Transformer Bank,RRBG-58,38.75593825,-104.8155847,15,69.7,60.9,same_feeder_ambiguous
1205748,281284,282249,30010,7,7,1,6,0.8571,0.7143,1.0,6,3,3,1.0,4826525375,"4300 W ANTELOPE DR, STLITE",COLO SPGS,38.99013621,-104.871362,12AS-12,-104.871362,38.99013621,38.990129,-104.871352,1.2,False,PD101862,PD101862,12AS-12,UG Transformer Bank,RAFDV-27,38.99000447,-104.8706661,50,PD102087,PD102087,12AS-12,UG Transformer Bank,RAFDV-81,38.98995173,-104.8722931,25,61.9,83.0,same_feeder_ambiguous
1282001,16936,16952,30175,7,7,1,6,0.8571,0.7143,1.0,6,3,3,1.0,7247491398,885 OXFORD LN,COLO SPGS,38.80551833,-104.8449383,12SP-35,-104.8449383,38.80551833,38.805439,-104.843707,107.1,True,PD12860,PD012860,12SP-35,UG Transformer Bank,RWS-9,38.8049704,-104.8449429,25,PD12859,PD012859,12SP-35,UG Transformer Bank,RWS-8,38.80473641,-104.8439493,25,60.9,122.1,same_feeder_ambiguous
1133502,6037,22138,30510,7,7,1,6,0.8571,0.7143,1.0,6,3,3,1.0,9913247324,"8985 LEXINGTON DR, PHONE EQUIP",COLO SPGS,38.96200165,-104.7710964,12KC-11,-104.7710964,38.96200165,38.961965,-104.771083,4.2,False,PD10578,PD010578,12KC-11,UG Transformer Bank,GSL-387,38.96224095,-104.7713771,25,PD7913,PD007913,12KC-11,UG Transformer Bank,RSFD-65,38.96161969,-104.7700965,25,36.0,96.3,same_feeder_ambiguous
1199291,9863,9818,31037,7,7,1,6,0.8571,0.7143,1.0,6,3,3,1.0,9134471852,3440 ARMONIA CIR,COLO SPGS,38.90913082,-104.762432,12WN-23,-104.762432,38.90913082,38.909165,-104.762433,3.8,False,UG919,UG000919,12WN-23,UG Transformer Bank,RVW-45,38.90898384,-104.7621583,25,UG918,UG000918,12WN-23,UG Transformer Bank,RVW-46,38.90942388,-104.7621008,25,28.8,43.4,same_feeder_ambiguous
1136057,18753,18739,31296,7,7,1,6,0.8571,0.7143,1.0,6,3,3,1.0,6709986622,"98 COBBLESTONE DR, PHONE EQUIP",COLO SPGS,38.77463934,-104.8216673,13SR-1,-104.8216673,38.77463934,38.774633,-104.821657,1.1,False,UG15904,UG015904,13SR-1,UG Transformer Bank,ATC-24,38.77457061,-104.8220066,25,UG15448,UG015448,13SR-1,UG Transformer Bank,ATC-23,38.77489724,-104.821555,25,30.4,30.3,same_feeder_ambiguous
1136699,27217,27216,31509,7,7,1,6,0.8571,0.7143,1.0,6,3,3,1.0,7749431749,1208 SAMUEL PT,COLO SPGS,38.77396929,-104.8097817,13SR-1,-104.8097817,38.77396929,38.77398,-104.809777,1.3,False,PD11266,PD011266,13SR-1,UG Transformer Bank,RCA-17,38.77409759,-104.8098032,50,PD11265,PD011265,13SR-1,UG Transformer Bank,RCA-16,38.77409842,-104.8104826,25,14.4,62.4,same_feeder_ambiguous
1137838,27365,27366,31779,7,7,1,6,0.8571,0.7143,1.0,6,3,3,1.0,9823324856,745 MAROONGLEN CT,COLO SPGS,38.76175562,-104.8149836,12JL-1,-104.8149836,38.76175562,38.761766,-104.814976,1.3,False,PD12492,PD012492,12JL-1,UG Transformer Bank,RBMG-21,38.76219972,-104.8155699,25,PD12491,PD012491,12JL-1,UG Transformer Bank,RBMG-20,38.76214233,-104.8145631,25,70.9,56.4,same_feeder_ambiguous
1306808,4561,21606,31790,7,7,1,6,0.8571,0.7143,1.0,6,3,3,1.0,1456679816,1102 SKYWAY BLVD,COLO SPGS,38.80419797,-104.8488344,13S-14,-104.8488344,38.80419797,38.804228,-104.848826,3.4,False,OH29158,OH029158,13S-14,OH Transformer Bank,,38.80433298,-104.8493509,25,OH29155,OH029155,13S-14,OH Transformer Bank,,38.80456068,-104.8481911,25,47.2,68.8,same_feeder_ambiguous
1222133,12250,24957,31899,7,7,1,6,0.8571,0.7143,1.0,6,3,3,1.0,3107551726,"5040 SUNSUITE TRL, GARAGE",COLO SPGS,38.88252627,-104.7343158,13RI-9,-104.7343158,38.88252627,38.882426,-104.734286,11.4,False,PD5200,PD005200,13RI-9,UG Transformer Bank,RPS-30,38.88247574,-104.7341377,100,PD5188,PD005188,13RI-9,UG Transformer Bank,RPS-29,38.88240608,-104.7348525,100,16.4,48.3,same_feeder_ambiguous
1142909,25058,25098,32187,7,7,1,6,0.8571,0.7143,1.0,6,3,3,1.0,7335584684,"3330 TEMPLETON GAP RD, HSE 2",COLO SPGS,38.87954607,-104.7935481,12C-2,-104.7935481,38.87954607,38.879245,-104.793524,33.5,False,UG11022,UG011022,12C-2,UG Transformer Bank,AOC-4,38.87970046,-104.7935114,15,UG11015,UG011015,12C-2,UG Transformer Bank,AOC-9,38.87912534,-104.7948158,37.5,17.5,119.3,same_feeder_ambiguous
1142979,344515,24253,32236,7,7,1,6,0.8571,0.7143,1.0,6,3,3,1.0,6479884222,,,38.90164806,-104.7803531,13CW-12,-104.7803531,38.90164806,38.901668,-104.780416,5.9,False,,,,,,,,,UG6633,UG006633,13CW-12,UG Transformer Bank,RGRE-54,38.90181309,-104.7802972,25,,19.0,unknown_feeder
1147251,2364,81243,32881,7,7,1,6,0.8571,0.7143,1.0,6,3,3,1.0,4929037489,2934 MARION DR,COLO SPGS,38.85357999,-104.7750647,13RI-12,-104.7750647,38.85357999,38.853485,-104.774934,15.5,False,OH11742,OH011742,13RI-12,OH Transformer Bank,,38.85368517,-104.7753042,25,OH11729,OH011729,13RI-12,OH Transformer Bank,,38.85388667,-104.7751954,25,23.8,35.9,same_feeder_ambiguous
1227299,24242,24251,34266,7,7,1,6,0.8571,0.7143,1.0,6,3,3,1.0,3793832373,4705 MEADOWLAND BLVD,COLO SPGS,38.90210479,-104.7555389,13RI-4,-104.7555389,38.90210479,38.902132,-104.75553,3.1,False,UG1667,UG001667,13RI-4,UG Transformer Bank,RVG-120,38.90211098,-104.7560608,25,UG1645,UG001645,13RI-4,UG Transformer Bank,RVG-119,38.90168919,-104.7554396,25,45.2,47.0,same_feeder_ambiguous
1164858,3595,316475,34626,7,7,1,6,0.8571,0.7143,1.0,6,3,3,1.0,4613670013,839 E CUCHARRAS ST,COLO SPGS,38.83014049,-104.8089536,12SF-14,-104.8089536,38.83014049,38.830222,-104.808961,9.1,False,OH16782,OH016782,12SF-14,OH Transformer Bank,,38.83004033,-104.8088992,25,OH16793,OH016793,12SF-14,OH Transformer Bank,,38.83003646,-104.8096237,15,12.1,59.2,same_feeder_ambiguous
1184861,18887,18924,36248,7,7,1,6,0.8571,0.7143,1.0,6,3,3,1.0,2344473515,"4262 STAR VISTA CT, SPKG",COLO SPGS,38.77233685,-104.823479,13SR-1,-104.823479,38.77233685,38.771736,-104.823667,68.8,False,PD11177,PD011177,13SR-1,UG Transformer Bank,GSL-76,38.77247437,-104.8226668,25,PD13034,PD013034,13SR-1,UG Transformer Bank,RPEN-27,38.77194297,-104.8229236,25,72.1,65.1,same_feeder_ambiguous
1170482,24378,24393,37116,7,7,1,6,0.8571,0.7143,1.0,6,3,3,1.0,3074855007,2903 FLINTRIDGE PL,COLO SPGS,38.89916414,-104.7719634,12CD-1,-104.7719634,38.89916414,38.898638,-104.772872,98.0,False,UG6752,UG006752,12CD-1,UG Transformer Bank,RGRE-12,38.89896012,-104.7723601,37.5,UG6670,UG006670,12CD-1,UG Transformer Bank,RRC-30,38.89844634,-104.7733326,25,41.1,142.9,same_feeder_ambiguous
1175982,20667,243842,37882,7,7,1,6,0.8571,0.7143,1.0,6,3,3,1.0,1334488287,2720 W BIJOU ST,COLO SPGS,38.85167221,-104.8644004,13FV-3,-104.8644004,38.85167221,38.851701,-104.864383,3.5,False,OH30623,OH030623,13FV-3,OH Transformer Bank,,38.85165526,-104.863917,25,OH030625,OH030625,13FV-3,OH Transformer Bank,,38.85196538,-104.8643123,25,41.9,33.5,same_feeder_ambiguous
1178570,20431,271680,38616,7,7,1,6,0.8571,0.7143,1.0,6,3,3,1.0,9325315748,3326 W PIKES PEAK AVE,COLO SPGS,38.85757103,-104.8772665,13FV-1,-104.8772665,38.85757103,38.8576,-104.877249,3.6,False,OH29861,OH029861,13FV-1,OH Transformer Bank,,38.85716153,-104.8759786,30,PD101405,PD101405,13FV-1,UG Transformer Bank,CRRA-1,38.85787434,-104.8770961,50,120.5,36.8,same_feeder_ambiguous
1184440,3113,3121,38891,7,7,1,6,0.8571,0.7143,1.0,6,3,3,1.0,3835122698,402 COOPER AVE,COLO SPGS,38.83923942,-104.8350896,12FT-4,-104.8350896,38.83923942,38.839264,-104.835081,2.8,False,OH46404,OH046404,12FT-4,OH Transformer Bank,,38.83929936,-104.83544,25,OH26065,OH026065,12FT-4,OH Transformer Bank,,38.83901366,-104.8346104,25,31.1,48.5,same_feeder_ambiguous
1185133,19119,19185,39250,7,7,1,6,0.8571,0.7143,1.0,6,3,3,1.0,8244430915,"4450 STAR RANCH RD, GAR+SP",COLO SPGS,38.76808452,-104.8297861,13SR-1,-104.8297861,38.76808452,38.768093,-104.829851,5.7,False,PD11733,PD011733,13SR-1,UG Transformer Bank,RPEN-8,38.76892652,-104.8288669,50,PD11735,PD011735,13SR-1,UG Transformer Bank,RPEN-10,38.76791986,-104.8287799,50,122.9,89.1,same_feeder_ambiguous
1219570,3968,3979,39356,7,7,1,6,0.8571,0.7143,1.0,6,3,3,1.0,9209622663,34 W MILL ST,COLO SPGS,38.82012393,-104.8276612,12SP-35,-104.8276612,38.82012393,38.820151,-104.827652,3.1,False,OH23670,OH023670,12SP-35,OH Transformer Bank,,38.82042917,-104.8287998,25,OH23661,OH023661,12SP-35,OH Transformer Bank,,38.81999349,-104.8274063,25,104.3,26.4,same_feeder_ambiguous
1185046,19657,19658,39571,7,7,1,6,0.8571,0.7143,1.0,6,3,3,1.0,3758177645,396 DARLINGTON WAY,COLO SPGS,38.74494893,-104.8343014,12JL-2,-104.8343014,38.74494893,38.744895,-104.83434,6.9,False,PD16043,PD016043,12JL-2,UG Transformer Bank,RGOB-43,38.74452299,-104.8335902,50,PD16042,PD016042,12JL-2,UG Transformer Bank,RGOB-44,38.744357,-104.8344432,50,77.8,67.0,same_feeder_ambiguous
1185893,19574,19576,39743,7,7,1,6,0.8571,0.7143,1.0,6,3,3,1.0,794628193,85 STANWELL ST,COLO SPGS,38.75576568,-104.8349948,12JL-2,-104.8349948,38.75576568,38.755926,-104.833764,108.2,True,PD12079,PD012079,12JL-2,UG Transformer Bank,RBBP-88,38.75558382,-104.8349766,75,PD12080,PD012080,12JL-2,UG Transformer Bank,RBBP-89,38.75549707,-104.8337449,50,20.3,112.4,same_feeder_ambiguous
1189785,4444,4431,39838,7,7,1,6,0.8571,0.7143,1.0,6,3,3,1.0,5520467413,1659 APACHE TRL,COLO SPGS,38.80835508,-104.8364433,12SP-35,-104.8364433,38.80835508,38.80839,-104.836439,3.9,False,OH51383,OH051383,12SP-35,OH Transformer Bank,,38.80814312,-104.8362927,25,OH28352,OH028352,12SP-35,OH Transformer Bank,,38.80852346,-104.8363147,25,26.9,21.8,same_feeder_ambiguous
1219839,236157,236158,40513,7,7,1,6,0.8571,0.7143,1.0,6,3,3,1.0,8911011431,150 MILLSTREAM TER,COLO SPGS,38.83074417,-104.8544615,13FV-2,-104.8544615,38.83074417,38.830288,-104.854303,52.5,False,PD100274,PD100274,13FV-2,UG Transformer Bank,RGHM-51,38.83082494,-104.8543065,25,PD100275,PD100275,13FV-2,UG Transformer Bank,RGHM-52,38.83031972,-104.8545372,25,16.2,47.7,same_feeder_ambiguous
1198181,11390,11360,41432,7,7,1,6,0.8571,0.7143,1.0,6,3,3,1.0,4133876567,5136 PONY SOLDIER DR,COLO SPGS,38.89099388,-104.7311585,12AP-2,-104.7311585,38.89099388,38.891022,-104.731137,3.6,False,UG9683,UG009683,12AP-2,UG Transformer Bank,RTHS-65,38.89121357,-104.7306641,25,UG9684,UG009684,12AP-2,UG Transformer Bank,RTHS-64,38.89141854,-104.7316036,25,49.3,60.9,same_feeder_ambiguous
1198453,9547,23697,41529,7,7,1,6,0.8571,0.7143,1.0,6,3,3,1.0,3426111852,5550 PARAPET CT,COLO SPGS,38.91306249,-104.7510382,13CW-12,-104.7510382,38.91306249,38.913093,-104.751026,3.6,False,UG1457,UG001457,13CW-12,UG Transformer Bank,RSR-54,38.91254508,-104.7505654,25,UG1353,UG001353,13CW-12,UG Transformer Bank,RSR-55,38.91375323,-104.7509374,25,70.6,77.3,same_feeder_ambiguous
1198646,12374,12380,41538,7,7,1,6,0.8571,0.7143,1.0,6,3,3,1.0,4523359436,5750 HERMIT PASS DR,COLO SPGS,38.88119213,-104.7213459,13PR-3,-104.7213459,38.88119213,38.881259,-104.721249,11.2,False,UG9052,UG009052,13PR-3,UG Transformer Bank,RCC-57,38.88118921,-104.7208904,50,PD5236,PD005236,13PR-3,UG Transformer Bank,RCC-58,38.88111261,-104.7216564,25,39.4,28.3,same_feeder_ambiguous
1199590,25079,12596,41632,7,7,1,6,0.8571,0.7143,1.0,6,3,3,1.0,762112581,6328 GUNSHOT PASS DR,COLO SPGS,38.87862159,-104.7222101,13PR-3,-104.7222101,38.87862159,38.878534,-104.722102,13.5,False,PD4786,PD004786,13PR-3,UG Transformer Bank,RCC-70,38.87885805,-104.7217965,25,PD4788,PD004788,13PR-3,UG Transformer Bank,RCC-71,38.87886202,-104.72239,25,44.4,30.9,same_feeder_ambiguous
1199709,10006,23941,41907,7,7,1,6,0.8571,0.7143,1.0,6,3,3,1.0,703005862,5255 DEL PAZ DR,COLO SPGS,38.9073078,-104.7734119,12WN-23,-104.7734119,38.9073078,38.907023,-104.773036,45.4,False,UG6718,UG006718,12WN-23,UG Transformer Bank,RVW-62,38.90706984,-104.7738507,25,UG7456,UG007456,12WN-23,UG Transformer Bank,RVW-60,38.90718164,-104.7724264,25,46.3,86.4,same_feeder_ambiguous
1199824,24957,24964,41914,7,7,1,6,0.8571,0.7143,1.0,6,3,3,1.0,9137778007,"5006 SUNSUITE TRL, GARAGE",COLO SPGS,38.88212537,-104.7347337,13RI-9,-104.7347337,38.88212537,38.88212,-104.735094,31.2,False,PD5188,PD005188,13RI-9,UG Transformer Bank,RPS-29,38.88240608,-104.7348525,100,PD5187,PD005187,13RI-9,UG Transformer Bank,RPS-28,38.88200584,-104.7357095,50,32.9,85.5,same_feeder_ambiguous
1216105,279077,279355,42847,7,7,1,6,0.8571,0.7143,1.0,6,3,3,1.0,3711546853,"4513 E JUNIPER DR, STLITE",COLO SPGS,38.98747365,-104.8617371,12AS-11,-104.8617371,38.98747365,38.987467,-104.861727,1.1,False,PD101867,PD101867,12AS-11,UG Transformer Bank,RAFDV-35,38.98785395,-104.8612307,25,PD101880,PD101880,12AS-11,UG Transformer Bank,RAFDV-56,38.98711281,-104.8622034,50,60.9,56.9,same_feeder_ambiguous
1210471,25313,25303,43703,7,7,1,6,0.8571,0.7143,1.0,6,3,3,1.0,2677267067,2939 COUNTRY CLUB DR,COLO SPGS,38.87375784,-104.7842399,13NP-3,-104.7842399,38.87375784,38.873785,-104.784242,3.0,False,UG11304,UG011304,13NP-3,UG Transformer Bank,RCCS-8,38.87391882,-104.7832501,25,PD6415,PD006415,13NP-3,UG Transformer Bank,RCCS-9,38.8742571,-104.7844967,25,87.5,59.8,same_feeder_ambiguous
1216110,279080,279079,43903,7,7,1,6,0.8571,0.7143,1.0,6,3,3,1.0,6960874910,"4510 E JUNIPER DR, STLITE",COLO SPGS,38.98639607,-104.8607396,12AS-11,-104.8607396,38.98639607,38.986389,-104.860729,1.2,False,PD101871,PD101871,12AS-11,UG Transformer Bank,RAFDV-41,38.9863634,-104.8614064,50,PD101869,PD101869,12AS-11,UG Transformer Bank,RAFDV-38,38.98692783,-104.8604352,50,57.7,64.7,same_feeder_ambiguous
1218843,11457,11525,44374,7,7,1,6,0.8571,0.7143,1.0,6,3,3,1.0,5260871526,4675 PORTRAIT PL,COLO SPGS,38.89041961,-104.7410351,13RI-4,-104.7410351,38.89041961,38.890075,-104.741016,38.4,False,UG8985,UG008985,13RI-4,UG Transformer Bank,RHHS-12,38.89056928,-104.7410421,15,UG8962,UG008962,13RI-4,UG Transformer Bank,RHHS-11,38.88987292,-104.7409528,25,16.7,61.2,same_feeder_ambiguous
1218487,11743,11722,44473,7,7,1,6,0.8571,0.7143,1.0,6,3,3,1.0,1548394317,"4839 PACER LN, SPKG",COLO SPGS,38.88749549,-104.737542,12AP-2,-104.737542,38.88749549,38.887503,-104.737389,13.3,False,PD2685,PD002685,12AP-2,UG Transformer Bank,RCVT-5,38.8874005,-104.7375599,75,PD2684,PD002684,12AP-2,UG Transformer Bank,RCVT-6,38.88757395,-104.7374892,75,10.7,9.8,same_feeder_ambiguous
1219445,18717,18724,44629,7,7,1,6,0.8571,0.7143,1.0,6,3,3,1.0,2811115064,"812 LONDON GREEN WAY, STLITE",COLO SPGS,38.77513666,-104.8115431,13SR-1,-104.8115431,38.77513666,38.775174,-104.811517,4.7,False,PD11148,PD011148,13SR-1,UG Transformer Bank,RCA-2,38.77504455,-104.8115889,25,PD11149,PD011149,13SR-1,UG Transformer Bank,RCA-6,38.77504251,-104.812206,25,11.0,58.4,same_feeder_ambiguous
1225777,91487,91488,45584,7,7,1,6,0.8571,0.7143,1.0,6,3,3,1.0,6687376706,6588 BETHESDA PT UNIT B,COLO SPGS,38.92836199,-104.7957061,13CW-10,-104.7957061,38.92836199,38.928465,-104.795662,12.1,False,PD20855,PD020855,13CW-10,UG Transformer Bank,RCCC-6,38.92822066,-104.7957047,50,PD20856,PD020856,13CW-10,UG Transformer Bank,RCCC-7,38.92855656,-104.7958747,50,15.7,26.1,same_feeder_ambiguous
1287609,9870,9857,45735,7,7,1,6,0.8571,0.7143,1.0,6,3,3,1.0,4802442620,1350 GOLDEN HILLS RD,COLO SPGS,38.90913718,-104.83729,12WR-1,-104.83729,38.90913718,38.909147,-104.837282,1.3,False,PD1511,PD001511,12WR-1,UG Transformer Bank,RPC-77,38.90922173,-104.836427,25,PD1512,PD001512,12WR-1,UG Transformer Bank,RPC-67,38.90944553,-104.8378269,50,75.3,57.7,same_feeder_ambiguous
1228624,23009,8225,45787,7,7,1,6,0.8571,0.7143,1.0,6,3,3,1.0,9206646880,2930 MAVERICK DR,COLO SPGS,38.92781622,-104.7720386,13CW-4,-104.7720386,38.92781622,38.927846,-104.772023,3.6,False,PD3706,PD003706,13CW-4,UG Transformer Bank,RD-26,38.92801816,-104.7727532,50,PD3708,PD003708,13CW-4,UG Transformer Bank,RD-25,38.92704766,-104.7723922,25,65.8,90.8,same_feeder_ambiguous
1227147,8899,8950,45801,7,7,1,6,0.8571,0.7143,1.0,6,3,3,1.0,7763242837,6210 EAGLES NEST DR,COLO SPGS,38.92012901,-104.7784491,13CW-2,-104.7784491,38.92012901,38.920164,-104.778447,3.9,False,UG6366,UG006366,13CW-2,UG Transformer Bank,RVW-367,38.92051096,-104.7790801,25,UG6367,UG006367,13CW-2,UG Transformer Bank,RVW-348,38.92001152,-104.7788732,25,69.2,38.9,same_feeder_ambiguous
1228162,23637,23618,46090,7,7,1,6,0.8571,0.7143,1.0,6,3,3,1.0,2832338927,2660 LYNCREST DR,COLO SPGS,38.91550293,-104.7803053,13CW-2,-104.7803053,38.91550293,38.915476,-104.780365,6.0,False,PD4242,PD004242,13CW-2,UG Transformer Bank,CLCP-1,38.91550414,-104.7801412,25,PD5867,PD005867,13CW-2,UG Transformer Bank,RVW-428,38.91604006,-104.7804132,25,14.2,60.5,same_feeder_ambiguous
1266472,10169,24057,47252,7,7,1,6,0.8571,0.7143,1.0,6,3,3,1.0,1349191110,1612 PINON GLEN CIR,COLO SPGS,38.90558048,-104.8558791,12RM-4,-104.8558791,38.90558048,38.905574,-104.855869,1.1,False,PD15067,PD015067,12RM-4,UG Transformer Bank,RPNV-103,38.90549224,-104.856339,25,PD13244,PD013244,12RM-4,UG Transformer Bank,RPNV-119,38.90548532,-104.8552455,50,41.0,55.8,same_feeder_ambiguous
