BADGE,BADGE_ADDRESS,BADGE_CITY,MODEL_BADGE_LAT,MODEL_BADGE_LON,GIS_BADGE_LAT,GIS_BADGE_LON,MODEL_VS_GIS_LATLON_DISTANCE_M
1079772,368 MAIN ST,COLO SPGS,38.754483,-104.741179,38.75416855,-104.7399914,108.8
1142766,"2112 E UINTAH ST, TELMTR",COLO SPGS,38.84913,-104.789064,38.85008214,-104.7893539,108.8
1106237,"1940 S CHELTON RD, HSE C",COLO SPGS,38.804506,-104.752843,38.80384433,-104.7537667,108.7
1146488,"3293 E PLATTE AVE, CAMERA",COLO SPGS,38.839354,-104.766746,38.83951138,-104.7679841,108.7
1073637,"7707 GODDARD ST, CELLSITE",COLO SPGS,38.943203,-104.803524,38.94234064,-104.8041152,108.7
1131849,"3118 GALLEY RD, TELMTR",COLO SPGS,38.847308,-104.771367,38.84737173,-104.7726173,108.5
1196276,2906 FLINTRIDGE SQ,COLO SPGS,38.899503,-104.771598,38.898804,-104.7724727,108.5
1185893,85 STANWELL ST,COLO SPGS,38.755926,-104.833764,38.75576568,-104.8349948,108.2
1082011,6750 DALE RD,COLO SPGS,38.844816,-104.706682,38.84575647,-104.706362,108.2
1072125,6157 TRANSMITTER LN,COLO SPGS,38.745369,-104.860068,38.7448903,-104.8611542,108.2
1127284,5950 STEEP RD,MANITOU,38.824376,-104.929873,38.82388374,-104.9287961,108.2
1100298,1940 S CHELTON RD APT H141,COLO SPGS,38.804506,-104.752843,38.80354753,-104.7530454,108.0
1142767,2112 E UINTAH ST,COLO SPGS,38.84913,-104.789064,38.85007989,-104.7893177,107.9
1012915,"742 N ACADEMY BLVD, VMS SIGN",COLO SPGS,38.843636,-104.757618,38.84266636,-104.757627,107.8
1180661,2701 ROBINSON ST LOT T1,COLO SPGS,38.84521,-104.871389,38.84483258,-104.8725341,107.7
1178449,2215 BUSCH AVE,COLO SPGS,38.834073,-104.86308,38.8339062,-104.8618568,107.6
1299757,"1859 OLD STAGE RD, TELMTR",COLO SPGS,38.779505,-104.862618,38.77854685,-104.8627889,107.6
1135843,"4477 MARCONI HTS, COMTWR",COLO SPGS,38.896285,-104.798132,38.89662318,-104.7969667,107.6
1133894,6070 MACH 1 DR,COLO SPGS,38.91903,-104.780008,38.91848975,-104.7789792,107.4
1169731,"404 W FONTANERO ST, MODULAR",COLO SPGS,38.865363,-104.829709,38.86623052,-104.8291636,107.4
1155239,"2112 E UINTAH ST, SPKG E",COLO SPGS,38.84913,-104.789064,38.8500804,-104.7892817,107.3
1170516,2910 FLINTRIDGE PL,COLO SPGS,38.898714,-104.772209,38.89939673,-104.7713348,107.2
1282001,885 OXFORD LN,COLO SPGS,38.805439,-104.843707,38.80551833,-104.8449383,107.1
1152837,"2866 HALLEYS CT, CV",COLO SPGS,38.823502,-104.873637,38.82388312,-104.8725046,106.9
1000628,11325 CALLE CORVO,COLO SPGS,38.663612,-104.865363,38.66455522,-104.8655924,106.8
1289073,1940 DIPLOMAT VW APT 1621,COLO SPGS,38.803806,-104.853134,38.80471399,-104.8535346,106.8
1110217,1940 S CHELTON RD APT C209,COLO SPGS,38.804506,-104.752843,38.80386962,-104.753766,106.8
1079774,376 MAIN ST,COLO SPGS,38.754483,-104.741179,38.75418872,-104.7400068,106.8
1265856,"3926 S CAREFREE CIR, PHONE EQUIP",COLO SPGS,38.876098,-104.753492,38.87685541,-104.7542482,106.7
1289054,1940 DIPLOMAT VW APT 1616,COLO SPGS,38.803806,-104.853134,38.80469381,-104.8535969,106.6
1107860,"5675 S ACADEMY BLVD, TRANSMITTER",COLO SPGS,38.764522,-104.78658,38.76357697,-104.786372,106.6
1057986,6707 MINERAL BELT DR,COLO SPGS,38.93068,-104.667094,38.93043462,-104.6682849,106.6
1133588,"10240 PARADE LOOP, GATE",COLO SPGS,39.019465,-104.870183,39.02040904,-104.8703885,106.5
1123274,3100 WOOD AVE LOT M6,COLO SPGS,38.876055,-104.825762,38.87665918,-104.8267117,106.2
1312080,"6998 MARK DABLING BLVD, PARKNRIDE",COLO SPGS,38.931709,-104.81539,38.93265595,-104.8155406,106.1
1001674,"4505 FOUNTAIN AVE, RESI",CASCADE,38.897584,-104.972384,38.89848767,-104.9727746,106.0
1310010,3810 TRANSMITTER LN,COLO SPGS,38.729672,-104.887711,38.72920928,-104.8866442,105.9
1073638,"1225 SHRIDER RD, CELLSITE",COLO SPGS,38.936697,-104.802314,38.93655614,-104.8035252,105.9
1001672,"4505 FOUNTAIN AVE, RESI",CASCADE,38.897584,-104.972384,38.89851383,-104.9726507,105.9
1142793,"3320 E SAN MIGUEL ST, SPKG",COLO SPGS,38.850939,-104.768583,38.85186559,-104.7683119,105.7
1142788,"5150 AIRPORT RD, CV",COLO SPGS,38.825723,-104.731538,38.82653289,-104.7308994,105.7
1071155,"5275 YUCATAN DR, CTLVLV",COLO SPGS,38.775506,-104.729943,38.77455775,-104.729874,105.6
1110597,1940 S CHELTON RD APT C107,COLO SPGS,38.804506,-104.752843,38.80389223,-104.7537711,105.5
1196274,2911 FLINTRIDGE SQ,COLO SPGS,38.898971,-104.772001,38.89824211,-104.7727812,105.5
1112333,3826 MAIZELAND RD,COLO SPGS,38.868751,-104.75513,38.8686852,-104.7563442,105.4
1112335,3814 MAIZELAND RD,COLO SPGS,38.868751,-104.75513,38.86882273,-104.7563442,105.4
1286488,670 RED SPRING VALLEY PL,COLO SPGS,38.954165,-104.838592,38.95426108,-104.8398035,105.3
1027063,"8879 COUNTRY CREEK TRL, SPKG",COLO SPGS,38.961171,-104.713106,38.96150238,-104.7142454,105.2
1299666,"4172 SOUTH CLUB DR, GATE",COLO SPGS,38.772126,-104.843573,38.77137332,-104.8428402,105.1
1200009,"3920 S CAREFREE CIR, SPKG",COLO SPGS,38.878321,-104.754561,38.87738255,-104.7544142,105.1
1115301,"3814 MAIZELAND RD, HSEMTR5",COLO SPGS,38.868751,-104.75513,38.8687309,-104.7563429,105.0
1073558,"5675 S ACADEMY BLVD, COMTWR",COLO SPGS,38.764522,-104.78658,38.76359824,-104.7863267,105.0
1110259,3822 MAIZELAND RD,COLO SPGS,38.868751,-104.75513,38.86877626,-104.7563424,105.0
1110231,1940 S CHELTON RD APT C211,COLO SPGS,38.804506,-104.752843,38.80386922,-104.7537354,104.8
1079775,372 MAIN ST,COLO SPGS,38.754483,-104.741179,38.75420925,-104.7400224,104.8
1281595,"11330 INTERSTATE 25, LIGHTS",COLO SPGS,38.988968,-104.814384,38.9883751,-104.8153223,104.5
1186720,"1045 LOWER GOLD CAMP RD, SHOP",COLO SPGS,38.822192,-104.849949,38.82281153,-104.8508559,104.5
1100301,1940 S CHELTON RD APT H140,COLO SPGS,38.804506,-104.752843,38.80357858,-104.7530313,104.4
1134102,610 RED SPRING VALLEY PL,COLO SPGS,38.953862,-104.836975,38.95356297,-104.8381179,104.3
1287387,"5585 MULE DEER DR, SPKG",COLO SPGS,38.911724,-104.860045,38.91207809,-104.8611605,104.2
1309691,"1586 W WOODMEN RD, BARN",COLO SPGS,38.946232,-104.857308,38.94534222,-104.8576848,104.2
1278790,3352 CHUCKWAGON RD,COLO SPGS,38.916579,-104.88444,38.91577831,-104.8838158,104.1
1275669,"2760 VICKERS DR, HSEMTR",COLO SPGS,38.914631,-104.776,38.915275,-104.7768696,103.9
1068737,"2805 OLD RANCH RD, TELMTR",COLO SPGS,38.982124,-104.774407,38.98243743,-104.7755388,103.9
1289051,1940 DIPLOMAT VW APT 1622,COLO SPGS,38.803806,-104.853134,38.80468234,-104.8535463,103.8
1300196,"2153 ALLEGHENY DR, WEATHER STATION",COLO SPGS,38.930974,-104.865592,38.9311193,-104.8644068,103.8
1110218,1940 S CHELTON RD APT C207,COLO SPGS,38.804506,-104.752843,38.80391675,-104.7537717,103.8
1289106,1940 DIPLOMAT VW APT 1614,COLO SPGS,38.803806,-104.853134,38.80466217,-104.8536086,103.7
1170520,2906 FLINTRIDGE PL,COLO SPGS,38.89881,-104.772445,38.89947417,-104.7716057,103.6
1167906,914 MOTOR CITY DR STE G3,COLO SPGS,38.820544,-104.839033,38.82130345,-104.8397252,103.6
1171657,3410 N EL PASO ST LOT D6,COLO SPGS,38.883528,-104.814079,38.88343661,-104.812888,103.6
1195298,"858 OXFORD LN, CV",COLO SPGS,38.805588,-104.842883,38.80650129,-104.8431051,103.4
1215688,"617 W CIMARRON ST, TRF SG",COLO SPGS,38.828236,-104.836105,38.82874174,-104.8371042,103.2
1185356,102 STANWELL ST,COLO SPGS,38.755784,-104.834967,38.75590017,-104.8337858,103.2
1110234,1940 S CHELTON RD APT C212,COLO SPGS,38.804506,-104.752843,38.80389194,-104.7537353,103.2
1079773,380 MAIN ST,COLO SPGS,38.754483,-104.741179,38.75422809,-104.7400357,103.1
1089667,"6925 N UNION BLVD, CELLSITE",COLO SPGS,38.931963,-104.775008,38.93281497,-104.7754782,103.1
1122529,663 WINTERS DR,COLO SPGS,38.885571,-104.813998,38.88570993,-104.8128218,103.0
1268059,2760 VICKERS DR APT 611,COLO SPGS,38.914631,-104.776,38.91524623,-104.776884,102.6
1286016,"1915 PRESIDENTIAL HTS, HSEMTR",COLO SPGS,38.803455,-104.853367,38.8039057,-104.8543986,102.5
1110233,1940 S CHELTON RD APT C210,COLO SPGS,38.804506,-104.752843,38.8039425,-104.7537749,102.2
1170500,2903 FLINTRIDGE SQ,COLO SPGS,38.89918,-104.771942,38.89862515,-104.7728807,102.0
1001675,4505 FOUNTAIN AVE,CASCADE,38.897584,-104.972384,38.89847671,-104.9726481,101.9
1300286,7110 TAOS DR,COLO SPGS,38.934918,-104.768388,38.93494392,-104.7695651,101.9
1289105,1940 DIPLOMAT VW APT 1625,COLO SPGS,38.803806,-104.853134,38.80467615,-104.8534938,101.7
1013178,"2825 PONY TRACKS DR, TELMTR",COLO SPGS,38.877671,-104.700191,38.87817836,-104.6992135,101.7
1020019,"5801 OAKWOOD BLVD, SPKG",COLO SPGS,38.920528,-104.724275,38.91970777,-104.7237574,101.6
1272118,2760 VICKERS DR APT 612,COLO SPGS,38.914631,-104.776,38.91521781,-104.7768982,101.5
1221562,"3650 N NEVADA AVE, ELEC",COLO SPGS,38.883746,-104.820476,38.8828454,-104.8206529,101.3
1110237,1940 S CHELTON RD APT C208,COLO SPGS,38.804506,-104.752843,38.80391803,-104.7537346,101.2
1005551,11795 CALLE CORVO,COLO SPGS,38.658671,-104.867054,38.65840426,-104.8659408,101.1
1289053,1940 DIPLOMAT VW APT 1608,COLO SPGS,38.803806,-104.853134,38.80463052,-104.8536203,100.9
1132105,"2170 FIELD HOUSE DR, EQUIP SHED",COLO SPGS,39.012951,-104.886658,39.01383025,-104.8869476,100.9
1289100,1940 DIPLOMAT VW APT 1624,COLO SPGS,38.803806,-104.853134,38.8046507,-104.8535581,100.9
1100306,1940 S CHELTON RD APT H139,COLO SPGS,38.804506,-104.752843,38.80360962,-104.7530172,100.8
1067463,"3002 OLD RANCH RD, SPKG",COLO SPGS,38.982138,-104.771743,38.98253931,-104.770697,100.8
1072452,"930 LETA DR, TRF SG",COLO SPGS,38.767173,-104.740101,38.76642611,-104.7394433,100.7
1133008,"7559 LEXINGTON DR, PHONE EQUIPMENT",COLO SPGS,38.941414,-104.762959,38.94134967,-104.7617973,100.7
1183758,"1025 VISTA GRANDE DR, CV2",COLO SPGS,38.809034,-104.874998,38.80839563,-104.8758228,100.7
1163430,"1325 VINDICATOR DR, TRF SG",COLO SPGS,38.922642,-104.850731,38.92353324,-104.8509356,100.7
1166075,"331 S 14TH ST, YARD LIGHTS",COLO SPGS,38.83477,-104.847309,38.83434515,-104.8462851,100.5
1113804,1940 S CHELTON RD APT C307,COLO SPGS,38.804506,-104.752843,38.80396854,-104.753776,100.5
1272153,2760 VICKERS DR APT 613,COLO SPGS,38.914631,-104.776,38.9151894,-104.7769124,100.4
1174396,3876 MALLOW RD,COLO SPGS,38.888818,-104.814217,38.8884437,-104.8131643,100.2
1101562,1457 WATERCRESS LN,COLO SPGS,38.811712,-104.734589,38.81092824,-104.7340182,100.2
1170523,2911 FLINTRIDGE PL,COLO SPGS,38.898262,-104.772761,38.8989511,-104.7720152,100.2
1175047,2410 BUSCH AVE LOT 11,COLO SPGS,38.835291,-104.866267,38.83527597,-104.8674224,100.1
1053614,3813 SMOKE TREE DR,COLO SPGS,38.941173,-104.75556,38.94207259,-104.7555179,100.1
