BADGE,BADGE_ADDRESS,BADGE_CITY,MODEL_BADGE_LAT,MODEL_BADGE_LON,GIS_BADGE_LAT,GIS_BADGE_LON,MODEL_VS_GIS_LATLON_DISTANCE_M
1224492,"1602 E CHEYENNE MOUNTAIN BLVD, TRF SG",COLO SPGS,38.789191,-104.800871,38.792670459999997,-104.799636809999996,401.4
1281516,"24100 GOLD CAMP RD, CABIN 2",COLO SPGS,38.788723,-105.011712,38.791866499999998,-105.009435670000002,401.4
1297667,6502 S STATE HIGHWAY 115,COLO SPGS,38.733829,-104.811987,38.736084089999999,-104.808464130000004,395.3
1001794,10855 ORA ST,GN MTN FLS,38.938622,-105.020711,38.938517849999997,-105.016194729999995,390.8
1001216,11496 BELVIDERE AVE,GN MTN FLS,38.934099,-105.030323,38.937406590000002,-105.031799430000007,389.3
1127580,14 E CACHE LA POUDRE ST,COLO SPGS,38.846995,-104.823588,38.846596550000001,-104.828030729999995,387.3
1005535,"11050 S STATE HIGHWAY 115, WELL",COLO SPGS,38.67732,-104.852405,38.674188649999998,-104.850453790000003,387.2
1280110,1523 WINFIELD AVE,COLO SPGS,38.793605,-104.85403,38.794592780000002,-104.849748439999999,387.0
1133036,"6106 RANGEWOOD DR, PHONE EQUIPMENT",COLO SPGS,38.920347,-104.737805,38.921246920000002,-104.742011460000001,377.4
1073559,"5693 S ACADEMY BLVD, PHONE EQUIP",COLO SPGS,38.764489,-104.785931,38.761216650000001,-104.784909580000004,374.5
1136226,"2906 BLODGETT MOUNTAIN HTS STE 110, CELLSITE",COLO SPGS,38.942094,-104.8756,38.942592259999998,-104.879866930000006,373.2
1279182,"4309 SOUTH CLUB DR, A",COLO SPGS,38.765812,-104.842541,38.769018830000000,-104.843782430000005,372.5
1081055,4597 S US HIGHWAY 85-87,COLO SPGS,38.767914,-104.759878,38.765199220000000,-104.757401329999993,370.4
1199476,3469 TRENARY LN,COLO SPGS,38.91449,-104.765845,38.915845679999997,-104.761969100000002,367.7
1059566,"900 E ESPANOLA ST, CONCESSION",COLO SPGS,38.856872,-104.806158,38.859019490000001,-104.802953950000003,366.0
1142859,1255 TENDERFOOT HILL ST,COLO SPGS,38.793008,-104.803798,38.791547999999999,-104.807522019999993,361.3
1142372,"5704 MARK DABLING BLVD, TRF SG",COLO SPGS,38.914974,-104.81861,38.912608769999999,-104.821452350000001,360.1
1111852,"5451 E US HIGHWAY 24, SIGN",COLO SPGS,38.838885,-104.726891,38.839008880000002,-104.731029969999994,358.7
1276007,"2230 N CHEYENNE CANYON RD, CARETAKER",COLO SPGS,38.791187,-104.870649,38.792402369999998,-104.866842989999995,356.5
1132728,"5234 N NEVADA AVE, TRF SG",COLO SPGS,38.904772,-104.818383,38.907781640000003,-104.817007450000006,355.2
1298440,"4420 FORREST HILL RD, TELMTR",COLO SPGS,38.89558,-104.845324,38.896234350000000,-104.849330449999997,354.3
1046855,8646 MASSEY CIR,COLO SPGS,38.954099,-104.727203,38.954103930000002,-104.731294289999994,353.8
1299997,112 MARLAND RD S,COLO SPGS,38.772688,-104.846143,38.775812909999999,-104.845655010000002,350.0
1112083,"3280 S ACADEMY BLVD, LIGHTS2",COLO SPGS,38.783747,-104.76188,38.784566040000001,-104.758004659999997,348.0
1280411,"4841 CHEYENNE MOUNTAIN HWY, PUMP STATION",COLO SPGS,38.761531,-104.865696,38.764656420000001,-104.865506850000003,347.9
1092032,"5401 E PLATTE AVE, SIGN",COLO SPGS,38.838936,-104.728011,38.839151649999998,-104.732016590000001,347.8
1305888,9602 ASHFIELD DR,COLO SPGS,38.971603,-104.773248,38.971026610000003,-104.769302830000001,347.0
1229441,4005 SADDLE ROCK RD,COLO SPGS,38.913082,-104.74502,38.912122410000002,-104.748803140000007,344.3
1001217,11490 BELVIDERE AVE,GN MTN FLS,38.934351,-105.030362,38.937291559999998,-105.031586360000006,343.7
1297564,"2101 MIRAGE DR, CV",COLO SPGS,38.94905,-104.788276,38.949411069999996,-104.784333669999995,343.3
1281419,"4701 WING SHADOW VW, WELL",MANITOU,38.831537,-104.91836,38.833444589999999,-104.915267929999999,341.7
1297583,"195 MARLAND RD S, CV",COLO SPGS,38.771961,-104.848085,38.774715360000002,-104.849758050000005,338.9
1000708,9070 MOUNTAIN RD,CASCADE,38.913936,-104.991769,38.911905210000000,-104.988888380000006,336.3
1126926,553 VISTA GRANDE DR,COLO SPGS,38.81792,-104.876401,38.819932610000002,-104.873511829999998,335.8
1285991,"8000 SOUTH GATE BLVD, SPKG",USAFA,38.97013,-104.829989,38.967137500000000,-104.830475890000002,335.4
1014051,"7795 DRENNAN RD, BACKUP GENERATOR",COLO SPGS,38.780557,-104.678612,38.780511160000003,-104.674782039999997,332.0
1000622,"1835 KEETON RANCH RD, SHOWRS",COLO SPGS,38.68343,-104.858977,38.685068899999997,-104.862161330000006,331.1
1132493,"2325 SINTON RD UNIT B, CELLSITE",COLO SPGS,38.865975,-104.83253,38.863055639999999,-104.833083770000002,328.1
1073475,"6260 TRANSMITTER LN, A3",COLO SPGS,38.745369,-104.860068,38.743811600000001,-104.863228449999994,324.2
1002345,6225 WELLINGTON RD,CASCADE,38.921564,-104.981791,38.924382240000000,-104.980855000000005,323.7
1276773,5520 RAILROAD GRADE RD,COLO SPGS,38.840665,-104.917097,38.838357709999997,-104.914830920000000,323.0
1279564,3335 ANGELSTONE PT,COLO SPGS,38.950873,-104.889416,38.950715340000002,-104.885693309999994,322.4
1001208,11230 BELVIDERE AVE,GN MTN FLS,38.937438,-105.031876,38.937366060000002,-105.028160950000000,321.4
1060513,"3615 CENTENNIAL BLVD, SPKG",COLO SPGS,38.883942,-104.847662,38.886806000000000,-104.847898139999998,319.1
1169639,"626 INTERSTATE 25, VMS BIJOU MM 142.1",COLO SPGS,38.839232,-104.829761,38.842086240000000,-104.830099570000002,318.7
1300719,"2788 THRUSH GRV, SPKG",COLO SPGS,38.948036,-104.775715,38.947610130000001,-104.772084770000006,317.5
1065429,"1762 JET STREAM DR, SPKG",COLO SPGS,38.997722,-104.793114,38.994876740000002,-104.792820590000005,317.4
1142986,"4102 CEDAR HEIGHTS DR, RADIO",COLO SPGS,38.889135,-104.91377,38.891233470000003,-104.911290339999994,317.0
1000681,1835 KEETON RANCH RD,COLO SPGS,38.683517,-104.859504,38.684693330000002,-104.862807619999998,315.2
1133711,"290 S 31ST ST, TRF SG",COLO SPGS,38.848723,-104.873413,38.851511709999997,-104.872785480000005,314.8
1272235,2001 BLACK CANYON RD,COLO SPGS,38.862347,-104.899432,38.863546610000000,-104.902725810000007,314.8
1276796,5325 STEEP RD,MANITOU,38.82385,-104.928906,38.824012369999998,-104.925305260000002,312.5
1265884,"3510 ORO BLANCO DR, PHONE EQUIP",COLO SPGS,38.88228,-104.738467,38.884791749999998,-104.740045089999995,310.9
1073581,"1840 NORTH GATE BLVD, PHONE EQUIP",COLO SPGS,39.029818,-104.796318,39.029910149999999,-104.792734859999996,309.7
1000740,8955 BIG ROCK LN,COLO SPGS,38.701643,-104.840448,38.702365639999996,-104.837017739999993,308.3
1164097,"1025 GARNER ST, HOUSE",COLO SPGS,38.831944,-104.845178,38.833922989999998,-104.847666959999998,308.1
1001219,11475 BELVIDERE AVE,GN MTN FLS,38.934559,-105.029805,38.937093500000003,-105.031214660000003,307.1
1052141,7825 PINE OAKS LN,COLO SPGS,38.720672,-104.835946,38.718424759999998,-104.838001649999995,307.0
1047539,"1053 W US HIGHWAY 24, VMS EB HWY24 W OF 8 MM303",COLO SPGS,38.834498,-104.847938,38.833122709999998,-104.844869320000001,306.7
1002280,7705 N TOPEKA AVE,CASCADE,38.902177,-104.96486,38.899546630000003,-104.963803470000002,306.4
1013032,,,38.720672,-104.835946,38.718464179999998,-104.838006629999995,303.7
1013053,6271 TRANSMITTER LN,COLO SPGS,38.745369,-104.860068,38.743599400000001,-104.862734250000003,303.6
1136253,"404 W FONTANERO ST, RR CONTROL",COLO SPGS,38.864217,-104.832085,38.866443900000000,-104.830068269999998,303.0
1299261,"21 BROADMOOR AVE, LIGHTS",COLO SPGS,38.789914,-104.840701,38.791653689999997,-104.838025090000002,302.0
1073971,6240 TRANSMITTER LN,COLO SPGS,38.745369,-104.860068,38.744326289999997,-104.863275619999996,301.4
1146884,"610 S CHELTON RD, SPKG D",COLO SPGS,38.822089,-104.770654,38.822988969999997,-104.773927420000007,300.7
1178132,3315 ORION DR,COLO SPGS,38.819471,-104.877607,38.817797470000002,-104.880333309999997,300.7
1013001,6230 TRANSMITTER LN,COLO SPGS,38.745369,-104.860068,38.744509190000002,-104.863347890000000,300.1
1281732,"6512 FARTHING DR, SPKG",COLO SPGS,38.756659,-104.81718,38.753995580000002,-104.817681739999998,299.3
1312443,2130 S CHEYENNE CANYON RD,COLO SPGS,38.788453,-104.867738,38.791124629999999,-104.867418770000000,298.4
1097466,3252 SUN MOUNTAIN VW,COLO SPGS,38.878146,-104.867573,38.875571710000003,-104.866625749999997,297.8
1013052,6265 TRANSMITTER LN,COLO SPGS,38.745369,-104.860068,38.743824549999999,-104.862854339999998,296.5
1001184,10792 UTE PASS AVE,GN MTN FLS,38.937668,-105.015691,38.935251299999997,-105.014246689999993,296.3
1158332,"3010 GLENARM RD, PAV LIGHTS",COLO SPGS,38.773358,-104.769405,38.772821149999999,-104.772711909999998,292.8
1198988,"4985 EL CAMINO DR, POOL",COLO SPGS,38.905508,-104.771065,38.903447950000000,-104.768969569999996,292.1
1073596,"6228 TRANSMITTER LN, HSEMTR",COLO SPGS,38.745369,-104.860068,38.744649539999998,-104.863304060000004,291.8
1073915,"6228 TRANSMITTER LN, MTR C",COLO SPGS,38.745369,-104.860068,38.744676320000003,-104.863302579999996,290.9
1091479,"7766 MILTON E PROBY PKWY, LLWAS SITE#1",COLO SPGS,38.810147,-104.701987,38.807537840000002,-104.701921260000006,290.2
1043160,"8982 S STATE HIGHWAY 115, ELEC",COLO SPGS,38.698776,-104.830587,38.700906940000003,-104.828694229999996,288.3
1145090,"2753 N POWERS BLVD, VALVE VAULT",COLO SPGS,38.872388,-104.719618,38.874968660000000,-104.719463739999995,287.3
1059290,"6887 TUTT BLVD, SPKG",COLO SPGS,38.931669,-104.716251,38.932388760000002,-104.713070369999997,286.5
1002026,5580 WINNEMUCCA RD,CASCADE,38.914834,-104.985484,38.912794009999999,-104.987495600000003,285.9
1310011,"8655 OLD STAGE RD, LIGHTS",COLO SPGS,38.733073,-104.918801,38.733418350000001,-104.922032770000001,282.9
1123177,3100 WOOD AVE LOT I27,COLO SPGS,38.876561,-104.823676,38.875614259999999,-104.826670859999993,279.8
1165367,2102 JANITELL RD,COLO SPGS,38.802712,-104.795036,38.804734400000001,-104.793189859999998,276.0
1276977,6060 BIG HORN RD,MANITOU,38.825025,-104.935196,38.825144190000003,-104.932015980000003,275.8
1175498,"1590 W FILLMORE ST, AUX GYM",COLO SPGS,38.871771,-104.858247,38.874115390000000,-104.857210269999996,275.7
1133295,"4631 STANTON ST, CELLSITE2",COLO SPGS,38.896645,-104.80157,38.896542920000002,-104.798392890000002,275.2
1047657,"2020 N POWERS BLVD, SIGN",COLO SPGS,38.863884,-104.720611,38.861415870000002,-104.720501279999993,274.6
1123103,3100 WOOD AVE LOT H18,COLO SPGS,38.876306,-104.823694,38.875507149999997,-104.826676469999995,273.0
1123156,3100 WOOD AVE LOT H17,COLO SPGS,38.876308,-104.823779,38.875395800000000,-104.826677599999996,270.6
1127044,3100 WOOD AVE LOT I26,COLO SPGS,38.876559,-104.823754,38.875717500000000,-104.826669870000003,269.2
1001218,11467 BELVIDERE AVE,GN MTN FLS,38.934674,-105.029935,38.936909960000001,-105.031118750000005,268.9
1173532,"5676 S ACADEMY BLVD, TRF SG",COLO SPGS,38.766098,-104.786669,38.765731809999998,-104.783607900000007,268.5
1166678,1006 S INSTITUTE ST,COLO SPGS,38.818021,-104.81186,38.819255550000001,-104.809200950000005,268.2
1136188,"4631 STANTON ST, CELLSITE3",COLO SPGS,38.896645,-104.80157,38.896545860000003,-104.798484360000003,267.3
1123127,3100 WOOD AVE LOT F17,COLO SPGS,38.875908,-104.823755,38.876698609999998,-104.826656139999997,266.1
1082744,"14380 RAY NIXON RD, TRNG",COLO SPGS,38.61988,-104.710868,38.621575270000001,-104.713023960000001,265.7
1088661,1095 WESTERN DR LOT 11,COLO SPGS,38.847048,-104.695402,38.849413349999999,-104.695817770000005,265.5
1067210,"2719 CINNABAR RD, SPKG",COLO SPGS,39.034005,-104.780062,39.033366039999997,-104.777105669999997,265.0
1133276,"3710 BRADLEY RD, TANKS",COLO SPGS,38.774946,-104.758954,38.775060349999997,-104.761957370000005,260.7
1033282,10520 THUNDER MOUNTAIN AVE,COLO SPGS,38.985114,-104.75999,38.984090180000003,-104.757279060000002,260.5
1079323,"3192 SILVER HAWK AVE, SPKG",COLO SPGS,38.788299,-104.733756,38.786081430000003,-104.732801400000000,260.1
1081643,3979 E BIJOU ST,COLO SPGS,38.835203,-104.753744,38.833318480000003,-104.755504549999998,259.2
1073656,"2501 AVONDALE DR, A",COLO SPGS,38.868071,-104.738731,38.870150279999997,-104.737398279999994,258.4
1123180,3100 WOOD AVE LOT I25,COLO SPGS,38.876565,-104.823836,38.875819370000002,-104.826663710000005,258.4
1011410,"5533 E WOODMEN RD, VMS SIGN",COLO SPGS,38.939983,-104.726765,38.940674540000003,-104.729611140000003,257.9
1207260,"3405 SINTON RD, FLDLTS",COLO SPGS,38.880407,-104.833667,38.882706190000000,-104.834001069999999,257.3
1277367,"4625 STANTON RD, TELSCP",COLO SPGS,38.897523,-104.795556,38.896547210000001,-104.798251399999998,257.3
1013054,"6235 TRANSMITTER LN, MTR D",COLO SPGS,38.745369,-104.860068,38.744315810000003,-104.862705930000004,257.0
1168342,"2501 AVONDALE DR, A",COLO SPGS,38.868071,-104.738731,38.870362919999998,-104.738389979999994,256.6
1013055,6245 TRANSMITTER LN,COLO SPGS,38.745369,-104.860068,38.744239729999997,-104.862637930000005,255.8
1073630,"995 STOUT RD, PHONE EQUIPMENT",COLO SPGS,39.017474,-104.812485,39.016943359999999,-104.815364819999999,255.7
1113182,1307 DOYLE PL,COLO SPGS,38.850942,-104.729996,38.853187820000002,-104.730614430000003,255.4
1005473,10408 S STATE HIGHWAY 115,COLO SPGS,38.678264,-104.849916,38.679619350000003,-104.847556530000006,254.3
1165452,"1335 S CHELTON RD, MAINT",COLO SPGS,38.81324,-104.765853,38.814107819999997,-104.763143659999997,253.8
1001210,"11235 BELVIDERE AVE, GARAGE",GN MTN FLS,38.936968,-105.031111,38.936790139999999,-105.028190260000002,253.4
1165366,2104 JANITELL RD,COLO SPGS,38.802712,-104.795036,38.804409530000001,-104.793086680000002,253.3
1003809,"755 NAHA CASA RD, PUMP",COLO SPGS,38.712013,-104.83998,38.710799049999999,-104.837532719999999,251.6
1201162,"3405 SINTON RD, LIGHTS",COLO SPGS,38.880407,-104.833667,38.882651699999997,-104.833994890000000,251.2
1216562,5216 MOUNTAIN PEAK PT,COLO SPGS,38.895099,-104.730599,38.894034849999997,-104.728046629999994,250.6
1000604,10270 S STATE HIGHWAY 115,COLO SPGS,38.680934,-104.847337,38.682911470000001,-104.848704699999999,249.9
1053023,"3197 HANCOCK EXPY, TRF SG",COLO SPGS,38.788666,-104.739258,38.786504979999997,-104.740018210000002,249.2
1065572,"13025 STATE HIGHWAY 83, SALES TRLR",COLO SPGS,39.019903,-104.780973,39.022117190000003,-104.780601849999996,248.3
1127041,3100 WOOD AVE LOT I24,COLO SPGS,38.87656,-104.82393,38.875936390000000,-104.826669839999994,247.1
1121095,"1203 POTTER DR, PHONE EQUIP",COLO SPGS,38.849402,-104.752604,38.847191750000000,-104.752303080000004,247.1
1001211,11235 BELVIDERE AVE,GN MTN FLS,38.936968,-105.031111,38.936677340000003,-105.028287300000002,246.4
1133208,"8484 SOUTH GATE BLVD, GRDHSE",USAFA,38.955018,-104.813738,38.955371149999998,-104.816548339999997,246.2
1090009,"6625 E PLATTE AVE, SIGN",COLO SPGS,38.83886,-104.702856,38.838885650000002,-104.705669850000007,243.7
1165152,"654 E SAINT VRAIN ST, RSTRMS",COLO SPGS,38.841831,-104.811814,38.840626970000002,-104.814165380000006,243.7
1000658,"10495 KEETON RANCH RD, REC VEHICLE OUTLET",COLO SPGS,38.680768,-104.852915,38.681655120000002,-104.855472570000003,242.9
1127099,"3100 WOOD AVE, LIGHTS",COLO SPGS,38.876308,-104.823779,38.876651959999997,-104.826544209999994,242.4
1226257,"3420 RESEARCH PKWY, SPKG",COLO SPGS,38.957176,-104.76903,38.957643240000003,-104.766302780000004,241.5
1197330,3405 SINTON RD LOT 24,COLO SPGS,38.879247,-104.834662,38.881380729999997,-104.834166949999997,241.1
1187101,"720 CONEJOS ST, GRDHSE",COLO SPGS,38.824717,-104.832,38.822583199999997,-104.831591029999998,239.9
1094164,4072 COLONY HILLS CIR,COLO SPGS,38.782962,-104.75196,38.784931499999999,-104.753076680000007,239.4
1001228,11420 BELVIDERE AVE,GN MTN FLS,38.935245,-105.03074,38.937338640000000,-105.030135400000006,238.6
1278773,266 CRYSTAL PARK RD,MANITOU,38.844622,-104.899323,38.845716130000000,-104.901681519999997,237.7
1123179,3100 WOOD AVE LOT I23,COLO SPGS,38.87656,-104.824011,38.876044049999997,-104.826673450000001,237.5
1109828,1095 WESTERN DR LOT 447,COLO SPGS,38.851738,-104.693624,38.849813120000000,-104.694801909999995,237.1
1000565,"9316 UTE RD, CV",CASCADE,38.918065,-104.994336,38.916910710000003,-104.996623299999996,235.9
1044448,7991 ANTELOPE VALLEY PT,COLO SPGS,38.947747,-104.746191,38.947430900000001,-104.743512010000003,234.3
1002276,"9675 W US HIGHWAY 24, PUMP",GN MTN FLS,38.927281,-105.002687,38.929289060000002,-105.001906899999994,233.3
1110203,1940 S CHELTON RD APT E220,COLO SPGS,38.804506,-104.752843,38.802872909999998,-104.754523419999998,232.8
1155769,"1095 WESTERN DR, LIGHTS2",COLO SPGS,38.851899,-104.690798,38.851718380000001,-104.693475449999994,232.7
1201148,"3535 N HANCOCK AVE, LIGHTS",COLO SPGS,38.883093,-104.802349,38.884569939999999,-104.800444549999995,232.7
1297781,"5815 CRYSTAL PARK RD, WELL",MANITOU,38.835892,-104.915337,38.837876790000003,-104.914484500000000,232.7
1190962,"3185 VENETUCCI BLVD, SIGN",COLO SPGS,38.789254,-104.794371,38.787510990000001,-104.795853489999999,232.5
1208973,4945 MARK DABLING BLVD LOT 87,COLO SPGS,38.902359,-104.823537,38.900444770000000,-104.822484050000000,231.5
1179984,2116 LONE WILLOW VW,COLO SPGS,38.831136,-104.862712,38.830832770000001,-104.865351700000005,231.1
1111110,2595 WOODDALE RD LOT 49,COLO SPGS,38.775964,-104.779815,38.775059280000001,-104.777415820000002,231.0
1001229,11455 BELVIDERE AVE,GN MTN FLS,38.934917,-105.030056,38.936869479999999,-105.030956140000001,230.6
1011339,"3750 DUBLIN BLVD, SPKG",COLO SPGS,38.926296,-104.754101,38.925873629999998,-104.756705490000002,230.1
1110210,1940 S CHELTON RD APT E221,COLO SPGS,38.804506,-104.752843,38.802904939999998,-104.754523090000006,230.0
1112116,1940 S CHELTON RD APT E219,COLO SPGS,38.804506,-104.752843,38.802872569999998,-104.754470789999999,230.0
1183622,"3701 S US HIGHWAY 85-87, CV",COLO SPGS,38.776628,-104.779964,38.776791359999997,-104.782591370000006,228.5
1297619,"9297 LEXINGTON DR, SPKG",COLO SPGS,38.967058,-104.776787,38.965185089999999,-104.775727399999994,227.5
1123178,3100 WOOD AVE LOT I22,COLO SPGS,38.876569,-104.824092,38.876162999999998,-104.826666540000005,227.4
1044449,7973 ANTELOPE VALLEY PT,COLO SPGS,38.947747,-104.746191,38.947435360000000,-104.743592359999994,227.4
1110200,1940 S CHELTON RD APT E222,COLO SPGS,38.804506,-104.752843,38.802936979999998,-104.754522750000007,227.2
1012820,"8081 W US HIGHWAY 24, VMS SIGN",CASCADE,38.897508,-104.971453,38.899532800000003,-104.971796069999996,227.1
1110214,1940 S CHELTON RD APT E124,COLO SPGS,38.804506,-104.752843,38.802904599999998,-104.754470449999999,227.1
1068607,"2339 SPANISH OAK TER, SPKG",COLO SPGS,38.974033,-104.781415,38.972462440000001,-104.783089099999998,226.8
1000680,"1810 KEETON RANCH RD, GARAGE",COLO SPGS,38.684263,-104.859205,38.685587169999998,-104.861188900000002,226.6
1105066,"3655 EL MORRO RD, STORAGE",COLO SPGS,38.79937,-104.761133,38.797335969999999,-104.761280679999999,226.5
1253749,"700 CONEJOS ST, BLDG 757",COLO SPGS,38.820731,-104.832122,38.822740860000003,-104.832542360000005,226.4
1106188,125 N POWERS BLVD,COLO SPGS,38.83375,-104.719746,38.831789989999997,-104.719091169999999,225.2
1002285,9580 CHIPITA PARK RD,CASCADE,38.923378,-104.996204,38.922470539999999,-104.993881099999996,224.9
1285272,"705 W FILLMORE ST, TRF SG",COLO SPGS,38.876288,-104.838308,38.875920800000003,-104.835753089999997,224.9
1110215,1940 S CHELTON RD APT E223,COLO SPGS,38.804506,-104.752843,38.802969009999998,-104.754522420000001,224.5
1137207,"5 S MARKSHEFFEL RD, MTRSTA",COLO SPGS,38.832164,-104.68111,38.831279530000003,-104.683437290000001,224.3
1110206,1940 S CHELTON RD APT E123,COLO SPGS,38.804506,-104.752843,38.802936639999999,-104.754470119999993,224.3
1073999,"4340 S POWERS BLVD, CELLSITE",COLO SPGS,38.768975,-104.720116,38.767305639999996,-104.718672609999999,223.9
1126928,572 VISTA GRANDE DR,COLO SPGS,38.817113,-104.876743,38.819035309999997,-104.875985369999995,223.6
1180886,"1150 GOLD CAMP RD, GATE",COLO SPGS,38.81539,-104.883307,38.814615689999997,-104.880943669999994,222.1
1110212,1940 S CHELTON RD APT E224,COLO SPGS,38.804506,-104.752843,38.803001039999998,-104.754522080000001,221.8
1142784,"3280 S ACADEMY BLVD, CV",COLO SPGS,38.783747,-104.76188,38.784862300000000,-104.759757780000001,221.8
1110201,1940 S CHELTON RD APT E122,COLO SPGS,38.804506,-104.752843,38.802968669999998,-104.754469779999994,221.6
1001404,9515 MOHAWK TRL,CASCADE,38.919746,-104.99639,38.917793570000001,-104.996817910000004,220.2
1110213,1940 S CHELTON RD APT E319,COLO SPGS,38.804506,-104.752843,38.803033079999999,-104.754521740000001,219.1
1110208,1940 S CHELTON RD APT E121,COLO SPGS,38.804506,-104.752843,38.803000699999998,-104.754469450000002,218.8
1127056,3100 WOOD AVE LOT G12,COLO SPGS,38.876142,-104.824279,38.876698840000003,-104.826695529999995,218.2
1123189,3100 WOOD AVE LOT I21,COLO SPGS,38.876562,-104.824179,38.876270720000001,-104.826671390000001,218.2
1000737,"735 ROCK CREEK CANYON RD, PNKHSE",COLO SPGS,38.704733,-104.840556,38.704330190000000,-104.843006869999996,217.3
1013049,"5376 CRACKER BARREL CIR, CELLSITE",COLO SPGS,38.892271,-104.727606,38.890608970000002,-104.726288249999996,217.2
1110202,1940 S CHELTON RD APT E320,COLO SPGS,38.804506,-104.752843,38.803065109999999,-104.754521409999995,216.4
1110211,1940 S CHELTON RD APT E120,COLO SPGS,38.804506,-104.752843,38.803032739999999,-104.754469110000002,216.1
1073678,"7015 N ACADEMY BLVD, CELLSITE",COLO SPGS,38.933047,-104.796085,38.934904799999998,-104.796776280000003,215.1
1003695,9385 MOUNTAIN RD,CASCADE,38.915819,-104.996343,38.914967169999997,-104.994112569999999,215.0
1110209,1940 S CHELTON RD APT E119,COLO SPGS,38.804506,-104.752843,38.803064769999999,-104.754468770000003,213.4
1176228,"3202 CHAMBERS WAY, SHOP",COLO SPGS,38.872939,-104.873856,38.871125280000001,-104.873086529999995,212.4
1028541,"205 N MURRAY BLVD, 171CV",COLO SPGS,38.835626,-104.74297,38.835180999999999,-104.740590290000000,212.0
1068591,"9895 DIVOT TRL, SPKG",COLO SPGS,38.970817,-104.775146,38.971977109999997,-104.773209359999996,211.4
1152456,"717 W CIMARRON ST, TRF SG",COLO SPGS,38.831026,-104.841065,38.830060969999998,-104.838963809999996,211.3
1277387,6245 DERBY ROCK LOOP,MANITOU,38.826382,-104.930988,38.825256240000002,-104.929030089999998,210.8
1106231,"1940 S CHELTON RD, HSE E",COLO SPGS,38.804506,-104.752843,38.803096789999998,-104.754468439999997,210.7
1132962,"5694 S ACADEMY BLVD, ST LIGHT",COLO SPGS,38.763184,-104.803135,38.765065440000001,-104.802983990000001,209.6
1306716,"2240 N CHEYENNE CANYON RD, CLRNTR",COLO SPGS,38.792001,-104.86958,38.792541589999999,-104.867269089999994,209.1
1123191,3100 WOOD AVE LOT I20,COLO SPGS,38.876575,-104.824262,38.876365370000002,-104.826652679999995,208.3
1038535,"4260 BARDOT DR, SPKG",COLO SPGS,38.95899,-104.747632,38.960816749999999,-104.747153339999997,207.3
1122607,"3524 N CASCADE AVE, SIGN",COLO SPGS,38.882178,-104.825056,38.882753119999997,-104.822790470000001,206.3
1190689,914 MOTOR CITY DR STE G1,COLO SPGS,38.819539,-104.839002,38.821298450000000,-104.839751399999997,206.1
1302337,"7691 N UNION BLVD, SIGN",COLO SPGS,38.941967,-104.774907,38.943502840000001,-104.773574449999998,206.0
1301390,"2426 LITTLE TURKEY CREEK RD, CELLSITE",COLO SPGS,38.65367,-104.873234,38.653618680000001,-104.870868569999999,205.5
1205537,"3524 N CASCADE AVE, CV",COLO SPGS,38.882178,-104.825056,38.882714649999997,-104.822790040000001,205.0
1092929,"3983 E PLATTE AVE, SIGN",COLO SPGS,38.838477,-104.756341,38.839428550000001,-104.754318060000003,204.7
1091875,"4297 ROYAL PINE DR, SITE LIGHTING",COLO SPGS,38.968669,-104.751533,38.969049370000000,-104.749215930000005,204.7
1003654,8240 EMPORIA AVE,CASCADE,38.896375,-104.974501,38.896981869999998,-104.972272790000005,204.3
1123190,3100 WOOD AVE LOT I19,COLO SPGS,38.876569,-104.824322,38.876476519999997,-104.826675129999998,204.0
1270901,"1590 W FILLMORE ST, SNKBAR",COLO SPGS,38.872651,-104.858662,38.874473150000000,-104.858790069999998,202.9
1197238,"3355 N UNION BLVD, TUNNEL",COLO SPGS,38.879739,-104.796268,38.879941410000001,-104.793937880000001,202.9
1132996,"100 N CASCADE AVE, CELLSITE",COLO SPGS,38.836072,-104.825414,38.836420300000000,-104.827712000000005,202.8
1000562,"6650 SPRUCE AVE, CV",GN MTN FLS,38.928415,-105.011525,38.929539370000001,-105.013366570000002,202.5
1246086,"5997 BRADLEY RD, TRF SG",COLO SPGS,38.758909,-104.717063,38.758901420000001,-104.719396399999994,202.3
1136495,"4978 CENTENNIAL BLVD, SUBSTA",COLO SPGS,38.902618,-104.856944,38.902139730000002,-104.859191789999997,201.6
1285318,"3000 N CASCADE AVE, HSEMTR2",COLO SPGS,38.874806,-104.822851,38.876545680000000,-104.823502689999998,201.5
1130821,1820 SCHOLAR PT APT 721,COLO SPGS,38.803331,-104.851938,38.804979310000000,-104.852880159999998,200.6
1153089,"4525 CONSTITUTION AVE, CV",COLO SPGS,38.865342,-104.741186,38.864112270000000,-104.742876199999998,200.3
1279561,3350 ANGELSTONE PT,COLO SPGS,38.950515,-104.889247,38.951065589999999,-104.887044520000003,200.1
1308381,"2794 BRIARGATE PKWY, SPKG",COLO SPGS,38.968131,-104.774739,38.967761590000002,-104.777000770000001,199.8
1280168,"2234 N CHEYENNE CANYON RD, TELMTR",COLO SPGS,38.791755,-104.86957,38.792542959999999,-104.867504729999993,199.3
1279769,1820 SCHOLAR PT APT 722,COLO SPGS,38.803331,-104.851938,38.804955810000003,-104.852906730000001,199.2
1277661,515 OLD MANS CAMP VW,COLO SPGS,38.840199,-104.937481,38.841961910000002,-104.937853689999997,198.7
